store,store_type,date,hour,persona,passers,enters
药店-桐君阁仁秀店,药店,2026-04-10,19,学生,48,1
药店-桐君阁仁秀店,药店,2026-04-10,20,家庭主妇,74,3
药店-桐君阁仁秀店,药店,2026-04-10,20,退休老人,56,0
药店-桐君阁仁秀店,药店,2026-04-10,20,中青年,71,4
药店-桐君阁仁秀店,药店,2026-04-10,20,上班族,55,1
药店-桐君阁仁秀店,药店,2026-04-10,20,学生,54,0
药店-桐君阁仁秀店,药店,2026-04-10,21,家庭主妇,47,4
药店-桐君阁仁秀店,药店,2026-04-10,21,退休老人,36,0
药店-桐君阁仁秀店,药店,2026-04-10,21,中青年,37,0
药店-桐君阁仁秀店,药店,2026-04-10,21,上班族,43,1
药店-桐君阁仁秀店,药店,2026-04-10,21,学生,39,0
药店-桐君阁仁秀店,药店,2026-04-10,22,家庭主妇,21,0
药店-桐君阁仁秀店,药店,2026-04-10,22,退休老人,21,0
药店-桐君阁仁秀店,药店,2026-04-10,22,中青年,20,0
药店-桐君阁仁秀店,药店,2026-04-10,22,上班族,20,0
药店-桐君阁仁秀店,药店,2026-04-10,22,学生,19,0
药店-桐君阁仁秀店,药店,2026-04-10,23,家庭主妇,0,0
药店-桐君阁仁秀店,药店,2026-04-10,23,退休老人,0,0
药店-桐君阁仁秀店,药店,2026-04-10,23,中青年,0,0
药店-桐君阁仁秀店,药店,2026-04-10,23,上班族,0,0
药店-桐君阁仁秀店,药店,2026-04-10,23,学生,0,0
药店-桐君阁仁秀店,药店,2026-04-11,0,家庭主妇,12,0
药店-桐君阁仁秀店,药店,2026-04-11,0,退休老人,7,0
药店-桐君阁仁秀店,药店,2026-04-11,0,中青年,11,0
药店-桐君阁仁秀店,药店,2026-04-11,0,上班族,12,0
药店-桐君阁仁秀店,药店,2026-04-11,0,学生,0,0
药店-桐君阁仁秀店,药店,2026-04-11,1,家庭主妇,4,0
药店-桐君阁仁秀店,药店,2026-04-11,1,退休老人,5,0
药店-桐君阁仁秀店,药店,2026-04-11,1,中青年,7,0
药店-桐君阁仁秀店,药店,2026-04-11,1,上班族,2,0
药店-桐君阁仁秀店,药店,2026-04-11,1,学生,1,0
药店-桐君阁仁秀店,药店,2026-04-11,2,家庭主妇,1,0
药店-桐君阁仁秀店,药店,2026-04-11,2,退休老人,4,0
药店-桐君阁仁秀店,药店,2026-04-11,2,中青年,4,0
药店-桐君阁仁秀店,药店,2026-04-11,2,上班族,4,0
药店-桐君阁仁秀店,药店,2026-04-11,2,学生,1,0
药店-桐君阁仁秀店,药店,2026-04-11,3,家庭主妇,1,0
药店-桐君阁仁秀店,药店,2026-04-11,3,退休老人,1,0
药店-桐君阁仁秀店,药店,2026-04-11,3,中青年,1,0
药店-桐君阁仁秀店,药店,2026-04-11,3,上班族,1,0
药店-桐君阁仁秀店,药店,2026-04-11,3,学生,2,0
药店-桐君阁仁秀店,药店,2026-04-11,4,家庭主妇,3,0
药店-桐君阁仁秀店,药店,2026-04-11,4,退休老人,1,0
药店-桐君阁仁秀店,药店,2026-04-11,4,中青年,0,0
药店-桐君阁仁秀店,药店,2026-04-11,4,上班族,1,0
药店-桐君阁仁秀店,药店,2026-04-11,4,学生,1,0
药店-桐君阁仁秀店,药店,2026-04-11,5,家庭主妇,1,0
药店-桐君阁仁秀店,药店,2026-04-11,5,退休老人,1,0
药店-桐君阁仁秀店,药店,2026-04-11,5,中青年,4,0
药店-桐君阁仁秀店,药店,2026-04-11,5,上班族,1,0
药店-桐君阁仁秀店,药店,2026-04-11,5,学生,4,0
药店-桐君阁仁秀店,药店,2026-04-11,6,家庭主妇,8,0
药店-桐君阁仁秀店,药店,2026-04-11,6,退休老人,5,0
药店-桐君阁仁秀店,药店,2026-04-11,6,中青年,6,0
药店-桐君阁仁秀店,药店,2026-04-11,6,上班族,5,0
药店-桐君阁仁秀店,药店,2026-04-11,6,学生,6,0
药店-桐君阁仁秀店,药店,2026-04-11,7,家庭主妇,46,1
药店-桐君阁仁秀店,药店,2026-04-11,7,退休老人,36,1
药店-桐君阁仁秀店,药店,2026-04-11,7,中青年,30,0
药店-桐君阁仁秀店,药店,2026-04-11,7,上班族,39,0
药店-桐君阁仁秀店,药店,2026-04-11,7,学生,29,0
药店-桐君阁仁秀店,药店,2026-04-11,8,家庭主妇,64,6
药店-桐君阁仁秀店,药店,2026-04-11,8,退休老人,69,1
药店-桐君阁仁秀店,药店,2026-04-11,8,中青年,61,3
药店-桐君阁仁秀店,药店,2026-04-11,8,上班族,70,7
药店-桐君阁仁秀店,药店,2026-04-11,8,学生,61,0
药店-桐君阁仁秀店,药店,2026-04-11,9,家庭主妇,114,8
药店-桐君阁仁秀店,药店,2026-04-11,9,退休老人,118,0
药店-桐君阁仁秀店,药店,2026-04-11,9,中青年,94,7
药店-桐君阁仁秀店,药店,2026-04-11,9,上班族,87,0
药店-桐君阁仁秀店,药店,2026-04-11,9,学生,82,1
药店-桐君阁仁秀店,药店,2026-04-11,10,家庭主妇,109,11
药店-桐君阁仁秀店,药店,2026-04-11,10,退休老人,89,2
药店-桐君阁仁秀店,药店,2026-04-11,10,中青年,89,4
药店-桐君阁仁秀店,药店,2026-04-11,10,上班族,98,2
药店-桐君阁仁秀店,药店,2026-04-11,10,学生,96,2
药店-桐君阁仁秀店,药店,2026-04-11,11,家庭主妇,95,4
药店-桐君阁仁秀店,药店,2026-04-11,11,退休老人,84,0
药店-桐君阁仁秀店,药店,2026-04-11,11,中青年,85,1
药店-桐君阁仁秀店,药店,2026-04-11,11,上班族,72,3
药店-桐君阁仁秀店,药店,2026-04-11,11,学生,62,1
药店-桐君阁仁秀店,药店,2026-04-11,12,家庭主妇,63,0
药店-桐君阁仁秀店,药店,2026-04-11,12,退休老人,60,0
药店-桐君阁仁秀店,药店,2026-04-11,12,中青年,63,1
药店-桐君阁仁秀店,药店,2026-04-11,12,上班族,60,2
药店-桐君阁仁秀店,药店,2026-04-11,12,学生,43,1
药店-桐君阁仁秀店,药店,2026-04-11,13,家庭主妇,66,0
药店-桐君阁仁秀店,药店,2026-04-11,13,退休老人,59,0
药店-桐君阁仁秀店,药店,2026-04-11,13,中青年,63,0
药店-桐君阁仁秀店,药店,2026-04-11,13,上班族,58,0
药店-桐君阁仁秀店,药店,2026-04-11,13,学生,52,0
药店-桐君阁仁秀店,药店,2026-04-11,14,家庭主妇,44,15
药店-桐君阁仁秀店,药店,2026-04-11,14,退休老人,49,2
药店-桐君阁仁秀店,药店,2026-04-11,14,中青年,37,5
药店-桐君阁仁秀店,药店,2026-04-11,14,上班族,52,2
药店-桐君阁仁秀店,药店,2026-04-11,14,学生,42,0
药店-桐君阁仁秀店,药店,2026-04-11,15,家庭主妇,67,3
药店-桐君阁仁秀店,药店,2026-04-11,15,退休老人,59,0
药店-桐君阁仁秀店,药店,2026-04-11,15,中青年,65,3
药店-桐君阁仁秀店,药店,2026-04-11,15,上班族,61,3
药店-桐君阁仁秀店,药店,2026-04-11,15,学生,71,2
药店-桐君阁仁秀店,药店,2026-04-11,16,家庭主妇,77,5
药店-桐君阁仁秀店,药店,2026-04-11,16,退休老人,79,0
药店-桐君阁仁秀店,药店,2026-04-11,16,中青年,75,2
药店-桐君阁仁秀店,药店,2026-04-11,16,上班族,74,3
药店-桐君阁仁秀店,药店,2026-04-11,16,学生,65,0
药店-桐君阁仁秀店,药店,2026-04-11,17,家庭主妇,90,3
药店-桐君阁仁秀店,药店,2026-04-11,17,退休老人,85,0
药店-桐君阁仁秀店,药店,2026-04-11,17,中青年,81,0
药店-桐君阁仁秀店,药店,2026-04-11,17,上班族,95,1
药店-桐君阁仁秀店,药店,2026-04-11,17,学生,49,0
药店-桐君阁仁秀店,药店,2026-04-11,18,家庭主妇,83,1
药店-桐君阁仁秀店,药店,2026-04-11,18,退休老人,82,2
药店-桐君阁仁秀店,药店,2026-04-11,18,中青年,72,1
药店-桐君阁仁秀店,药店,2026-04-11,18,上班族,88,15
药店-桐君阁仁秀店,药店,2026-04-11,18,学生,71,0
药店-桐君阁仁秀店,药店,2026-04-11,19,家庭主妇,103,8
药店-桐君阁仁秀店,药店,2026-04-11,19,退休老人,122,0
药店-桐君阁仁秀店,药店,2026-04-11,19,中青年,91,11
药店-桐君阁仁秀店,药店,2026-04-11,19,上班族,88,1
药店-桐君阁仁秀店,药店,2026-04-11,19,学生,89,2
药店-桐君阁仁秀店,药店,2026-04-11,20,家庭主妇,64,7
药店-桐君阁仁秀店,药店,2026-04-11,20,退休老人,93,1
药店-桐君阁仁秀店,药店,2026-04-11,20,中青年,95,8
药店-桐君阁仁秀店,药店,2026-04-11,20,上班族,79,3
药店-桐君阁仁秀店,药店,2026-04-11,20,学生,78,3
药店-桐君阁仁秀店,药店,2026-04-11,21,家庭主妇,45,2
药店-桐君阁仁秀店,药店,2026-04-11,21,退休老人,33,0
药店-桐君阁仁秀店,药店,2026-04-11,21,中青年,40,3
药店-桐君阁仁秀店,药店,2026-04-11,21,上班族,39,4
药店-桐君阁仁秀店,药店,2026-04-11,21,学生,35,2
药店-桐君阁仁秀店,药店,2026-04-11,22,家庭主妇,21,0
药店-桐君阁仁秀店,药店,2026-04-11,22,退休老人,25,0
药店-桐君阁仁秀店,药店,2026-04-11,22,中青年,27,0
药店-桐君阁仁秀店,药店,2026-04-11,22,上班族,30,0
药店-桐君阁仁秀店,药店,2026-04-11,22,学生,22,0
药店-桐君阁仁秀店,药店,2026-04-11,23,家庭主妇,0,0
药店-桐君阁仁秀店,药店,2026-04-11,23,退休老人,0,0
药店-桐君阁仁秀店,药店,2026-04-11,23,中青年,0,0
药店-桐君阁仁秀店,药店,2026-04-11,23,上班族,0,0
药店-桐君阁仁秀店,药店,2026-04-11,23,学生,0,0
药店-桐君阁仁秀店,药店,2026-04-12,0,家庭主妇,9,0
药店-桐君阁仁秀店,药店,2026-04-12,0,退休老人,9,0
药店-桐君阁仁秀店,药店,2026-04-12,0,中青年,12,0
药店-桐君阁仁秀店,药店,2026-04-12,0,上班族,10,0
药店-桐君阁仁秀店,药店,2026-04-12,0,学生,5,0
药店-桐君阁仁秀店,药店,2026-04-12,1,家庭主妇,3,0
药店-桐君阁仁秀店,药店,2026-04-12,1,退休老人,5,0
药店-桐君阁仁秀店,药店,2026-04-12,1,中青年,6,0
药店-桐君阁仁秀店,药店,2026-04-12,1,上班族,4,0
药店-桐君阁仁秀店,药店,2026-04-12,1,学生,2,0
药店-桐君阁仁秀店,药店,2026-04-12,2,家庭主妇,2,0
药店-桐君阁仁秀店,药店,2026-04-12,2,退休老人,2,0
药店-桐君阁仁秀店,药店,2026-04-12,2,中青年,2,0
药店-桐君阁仁秀店,药店,2026-04-12,2,上班族,2,0
药店-桐君阁仁秀店,药店,2026-04-12,2,学生,1,0
药店-桐君阁仁秀店,药店,2026-04-12,3,家庭主妇,4,0
药店-桐君阁仁秀店,药店,2026-04-12,3,退休老人,2,0
药店-桐君阁仁秀店,药店,2026-04-12,3,中青年,4,0
药店-桐君阁仁秀店,药店,2026-04-12,3,上班族,4,0
药店-桐君阁仁秀店,药店,2026-04-12,3,学生,0,0
药店-桐君阁仁秀店,药店,2026-04-12,4,家庭主妇,3,0
药店-桐君阁仁秀店,药店,2026-04-12,4,退休老人,2,0
药店-桐君阁仁秀店,药店,2026-04-12,4,中青年,3,0
药店-桐君阁仁秀店,药店,2026-04-12,4,上班族,3,0
药店-桐君阁仁秀店,药店,2026-04-12,4,学生,0,0
药店-桐君阁仁秀店,药店,2026-04-12,5,家庭主妇,2,0
药店-桐君阁仁秀店,药店,2026-04-12,5,退休老人,3,0
药店-桐君阁仁秀店,药店,2026-04-12,5,中青年,4,0
药店-桐君阁仁秀店,药店,2026-04-12,5,上班族,2,0
药店-桐君阁仁秀店,药店,2026-04-12,5,学生,0,0
药店-桐君阁仁秀店,药店,2026-04-12,6,家庭主妇,15,0
药店-桐君阁仁秀店,药店,2026-04-12,6,退休老人,11,0
药店-桐君阁仁秀店,药店,2026-04-12,6,中青年,12,0
药店-桐君阁仁秀店,药店,2026-04-12,6,上班族,10,0
药店-桐君阁仁秀店,药店,2026-04-12,6,学生,10,0
药店-桐君阁仁秀店,药店,2026-04-12,7,家庭主妇,48,1
药店-桐君阁仁秀店,药店,2026-04-12,7,退休老人,42,0
药店-桐君阁仁秀店,药店,2026-04-12,7,中青年,43,0
药店-桐君阁仁秀店,药店,2026-04-12,7,上班族,36,1
药店-桐君阁仁秀店,药店,2026-04-12,7,学生,31,0
药店-桐君阁仁秀店,药店,2026-04-12,8,家庭主妇,63,2
药店-桐君阁仁秀店,药店,2026-04-12,8,退休老人,58,0
药店-桐君阁仁秀店,药店,2026-04-12,8,中青年,70,1
药店-桐君阁仁秀店,药店,2026-04-12,8,上班族,67,7
药店-桐君阁仁秀店,药店,2026-04-12,8,学生,55,0
药店-桐君阁仁秀店,药店,2026-04-12,9,家庭主妇,85,5
药店-桐君阁仁秀店,药店,2026-04-12,9,退休老人,92,1
药店-桐君阁仁秀店,药店,2026-04-12,9,中青年,91,3
药店-桐君阁仁秀店,药店,2026-04-12,9,上班族,80,3
药店-桐君阁仁秀店,药店,2026-04-12,9,学生,80,2
药店-桐君阁仁秀店,药店,2026-04-12,10,家庭主妇,94,6
药店-桐君阁仁秀店,药店,2026-04-12,10,退休老人,95,0
药店-桐君阁仁秀店,药店,2026-04-12,10,中青年,92,3
药店-桐君阁仁秀店,药店,2026-04-12,10,上班族,86,4
药店-桐君阁仁秀店,药店,2026-04-12,10,学生,109,1
药店-桐君阁仁秀店,药店,2026-04-12,11,家庭主妇,64,0
药店-桐君阁仁秀店,药店,2026-04-12,11,退休老人,65,0
药店-桐君阁仁秀店,药店,2026-04-12,11,中青年,77,2
药店-桐君阁仁秀店,药店,2026-04-12,11,上班族,72,3
药店-桐君阁仁秀店,药店,2026-04-12,11,学生,66,0
药店-桐君阁仁秀店,药店,2026-04-12,12,家庭主妇,60,0
药店-桐君阁仁秀店,药店,2026-04-12,12,退休老人,63,0
药店-桐君阁仁秀店,药店,2026-04-12,12,中青年,64,0
药店-桐君阁仁秀店,药店,2026-04-12,12,上班族,62,7
药店-桐君阁仁秀店,药店,2026-04-12,12,学生,47,1
药店-桐君阁仁秀店,药店,2026-04-12,13,家庭主妇,51,5
药店-桐君阁仁秀店,药店,2026-04-12,13,退休老人,48,0
药店-桐君阁仁秀店,药店,2026-04-12,13,中青年,66,5
药店-桐君阁仁秀店,药店,2026-04-12,13,上班族,53,2
药店-桐君阁仁秀店,药店,2026-04-12,13,学生,51,0
药店-桐君阁仁秀店,药店,2026-04-12,14,家庭主妇,62,1
药店-桐君阁仁秀店,药店,2026-04-12,14,退休老人,49,0
药店-桐君阁仁秀店,药店,2026-04-12,14,中青年,61,3
药店-桐君阁仁秀店,药店,2026-04-12,14,上班族,74,3
药店-桐君阁仁秀店,药店,2026-04-12,14,学生,57,0
药店-桐君阁仁秀店,药店,2026-04-12,15,家庭主妇,59,4
药店-桐君阁仁秀店,药店,2026-04-12,15,退休老人,66,0
药店-桐君阁仁秀店,药店,2026-04-12,15,中青年,53,1
药店-桐君阁仁秀店,药店,2026-04-12,15,上班族,59,1
药店-桐君阁仁秀店,药店,2026-04-12,15,学生,40,0
药店-桐君阁仁秀店,药店,2026-04-12,16,家庭主妇,64,5
药店-桐君阁仁秀店,药店,2026-04-12,16,退休老人,65,1
药店-桐君阁仁秀店,药店,2026-04-12,16,中青年,77,6
药店-桐君阁仁秀店,药店,2026-04-12,16,上班族,67,4
药店-桐君阁仁秀店,药店,2026-04-12,16,学生,70,1
药店-桐君阁仁秀店,药店,2026-04-12,17,家庭主妇,70,4
药店-桐君阁仁秀店,药店,2026-04-12,17,退休老人,79,0
药店-桐君阁仁秀店,药店,2026-04-12,17,中青年,92,2
药店-桐君阁仁秀店,药店,2026-04-12,17,上班族,89,6
药店-桐君阁仁秀店,药店,2026-04-12,17,学生,75,2
药店-桐君阁仁秀店,药店,2026-04-12,18,家庭主妇,79,3
药店-桐君阁仁秀店,药店,2026-04-12,18,退休老人,83,0
药店-桐君阁仁秀店,药店,2026-04-12,18,中青年,78,1
药店-桐君阁仁秀店,药店,2026-04-12,18,上班族,103,9
药店-桐君阁仁秀店,药店,2026-04-12,18,学生,77,7
药店-桐君阁仁秀店,药店,2026-04-12,19,家庭主妇,107,17
药店-桐君阁仁秀店,药店,2026-04-12,19,退休老人,103,1
药店-桐君阁仁秀店,药店,2026-04-12,19,中青年,108,5
药店-桐君阁仁秀店,药店,2026-04-12,19,上班族,95,3
药店-桐君阁仁秀店,药店,2026-04-12,19,学生,103,9
药店-桐君阁仁秀店,药店,2026-04-12,20,家庭主妇,84,9
药店-桐君阁仁秀店,药店,2026-04-12,20,退休老人,89,1
药店-桐君阁仁秀店,药店,2026-04-12,20,中青年,77,4
药店-桐君阁仁秀店,药店,2026-04-12,20,上班族,102,6
药店-桐君阁仁秀店,药店,2026-04-12,20,学生,67,1
药店-桐君阁仁秀店,药店,2026-04-12,21,家庭主妇,43,8
药店-桐君阁仁秀店,药店,2026-04-12,21,退休老人,45,0
药店-桐君阁仁秀店,药店,2026-04-12,21,中青年,39,5
药店-桐君阁仁秀店,药店,2026-04-12,21,上班族,55,2
药店-桐君阁仁秀店,药店,2026-04-12,21,学生,47,1
药店-桐君阁仁秀店,药店,2026-04-12,22,家庭主妇,15,0
药店-桐君阁仁秀店,药店,2026-04-12,22,退休老人,20,0
药店-桐君阁仁秀店,药店,2026-04-12,22,中青年,15,0
药店-桐君阁仁秀店,药店,2026-04-12,22,上班族,20,0
药店-桐君阁仁秀店,药店,2026-04-12,22,学生,14,0
药店-桐君阁仁秀店,药店,2026-04-12,23,家庭主妇,0,0
药店-桐君阁仁秀店,药店,2026-04-12,23,退休老人,0,0
药店-桐君阁仁秀店,药店,2026-04-12,23,中青年,0,0
药店-桐君阁仁秀店,药店,2026-04-12,23,上班族,0,0
药店-桐君阁仁秀店,药店,2026-04-12,23,学生,0,0
药店-桐君阁仁秀店,药店,2026-04-13,0,家庭主妇,5,0
药店-桐君阁仁秀店,药店,2026-04-13,0,退休老人,3,0
药店-桐君阁仁秀店,药店,2026-04-13,0,中青年,11,0
药店-桐君阁仁秀店,药店,2026-04-13,0,上班族,9,0
药店-桐君阁仁秀店,药店,2026-04-13,0,学生,2,0
药店-桐君阁仁秀店,药店,2026-04-13,1,家庭主妇,5,0
药店-桐君阁仁秀店,药店,2026-04-13,1,退休老人,3,0
药店-桐君阁仁秀店,药店,2026-04-13,1,中青年,3,0
药店-桐君阁仁秀店,药店,2026-04-13,1,上班族,0,0
药店-桐君阁仁秀店,药店,2026-04-13,1,学生,4,0
药店-桐君阁仁秀店,药店,2026-04-13,2,家庭主妇,1,0
药店-桐君阁仁秀店,药店,2026-04-13,2,退休老人,0,0
药店-桐君阁仁秀店,药店,2026-04-13,2,中青年,1,0
药店-桐君阁仁秀店,药店,2026-04-13,2,上班族,1,0
药店-桐君阁仁秀店,药店,2026-04-13,2,学生,0,0
药店-桐君阁仁秀店,药店,2026-04-13,3,家庭主妇,0,0
药店-桐君阁仁秀店,药店,2026-04-13,3,退休老人,0,0
药店-桐君阁仁秀店,药店,2026-04-13,3,中青年,0,0
药店-桐君阁仁秀店,药店,2026-04-13,3,上班族,0,0
药店-桐君阁仁秀店,药店,2026-04-13,3,学生,1,0
药店-桐君阁仁秀店,药店,2026-04-13,4,家庭主妇,3,0
药店-桐君阁仁秀店,药店,2026-04-13,4,退休老人,5,0
药店-桐君阁仁秀店,药店,2026-04-13,4,中青年,0,0
药店-桐君阁仁秀店,药店,2026-04-13,4,上班族,5,0
药店-桐君阁仁秀店,药店,2026-04-13,4,学生,0,0
药店-桐君阁仁秀店,药店,2026-04-13,5,家庭主妇,2,0
药店-桐君阁仁秀店,药店,2026-04-13,5,退休老人,2,0
药店-桐君阁仁秀店,药店,2026-04-13,5,中青年,1,0
药店-桐君阁仁秀店,药店,2026-04-13,5,上班族,2,0
药店-桐君阁仁秀店,药店,2026-04-13,5,学生,0,0
药店-桐君阁仁秀店,药店,2026-04-13,6,家庭主妇,12,0
药店-桐君阁仁秀店,药店,2026-04-13,6,退休老人,9,0
药店-桐君阁仁秀店,药店,2026-04-13,6,中青年,12,0
药店-桐君阁仁秀店,药店,2026-04-13,6,上班族,8,0
药店-桐君阁仁秀店,药店,2026-04-13,6,学生,14,0
药店-桐君阁仁秀店,药店,2026-04-13,7,家庭主妇,31,0
药店-桐君阁仁秀店,药店,2026-04-13,7,退休老人,31,0
药店-桐君阁仁秀店,药店,2026-04-13,7,中青年,37,0
药店-桐君阁仁秀店,药店,2026-04-13,7,上班族,39,1
药店-桐君阁仁秀店,药店,2026-04-13,7,学生,25,0
药店-桐君阁仁秀店,药店,2026-04-13,8,家庭主妇,47,2
药店-桐君阁仁秀店,药店,2026-04-13,8,退休老人,39,1
药店-桐君阁仁秀店,药店,2026-04-13,8,中青年,59,1
药店-桐君阁仁秀店,药店,2026-04-13,8,上班族,40,4
药店-桐君阁仁秀店,药店,2026-04-13,8,学生,41,0
药店-桐君阁仁秀店,药店,2026-04-13,9,家庭主妇,50,3
药店-桐君阁仁秀店,药店,2026-04-13,9,退休老人,46,0
药店-桐君阁仁秀店,药店,2026-04-13,9,中青年,45,2
药店-桐君阁仁秀店,药店,2026-04-13,9,上班族,37,0
药店-桐君阁仁秀店,药店,2026-04-13,9,学生,35,0
药店-桐君阁仁秀店,药店,2026-04-13,10,家庭主妇,50,2
药店-桐君阁仁秀店,药店,2026-04-13,10,退休老人,43,1
药店-桐君阁仁秀店,药店,2026-04-13,10,中青年,39,1
药店-桐君阁仁秀店,药店,2026-04-13,10,上班族,48,2
药店-桐君阁仁秀店,药店,2026-04-13,10,学生,29,0
药店-桐君阁仁秀店,药店,2026-04-13,11,家庭主妇,38,2
药店-桐君阁仁秀店,药店,2026-04-13,11,退休老人,38,2
药店-桐君阁仁秀店,药店,2026-04-13,11,中青年,33,1
药店-桐君阁仁秀店,药店,2026-04-13,11,上班族,38,6
药店-桐君阁仁秀店,药店,2026-04-13,11,学生,29,0
药店-桐君阁仁秀店,药店,2026-04-13,12,家庭主妇,29,0
药店-桐君阁仁秀店,药店,2026-04-13,12,退休老人,18,0
药店-桐君阁仁秀店,药店,2026-04-13,12,中青年,23,0
药店-桐君阁仁秀店,药店,2026-04-13,12,上班族,24,3
药店-桐君阁仁秀店,药店,2026-04-13,12,学生,21,0
药店-桐君阁仁秀店,药店,2026-04-13,13,家庭主妇,27,3
药店-桐君阁仁秀店,药店,2026-04-13,13,退休老人,27,0
药店-桐君阁仁秀店,药店,2026-04-13,13,中青年,30,1
药店-桐君阁仁秀店,药店,2026-04-13,13,上班族,18,2
药店-桐君阁仁秀店,药店,2026-04-13,13,学生,19,0
药店-桐君阁仁秀店,药店,2026-04-13,14,家庭主妇,37,6
药店-桐君阁仁秀店,药店,2026-04-13,14,退休老人,30,0
药店-桐君阁仁秀店,药店,2026-04-13,14,中青年,27,2
药店-桐君阁仁秀店,药店,2026-04-13,14,上班族,31,1
药店-桐君阁仁秀店,药店,2026-04-13,14,学生,32,1
药店-桐君阁仁秀店,药店,2026-04-13,15,家庭主妇,34,6
药店-桐君阁仁秀店,药店,2026-04-13,15,退休老人,49,0
药店-桐君阁仁秀店,药店,2026-04-13,15,中青年,58,0
药店-桐君阁仁秀店,药店,2026-04-13,15,上班族,35,1
药店-桐君阁仁秀店,药店,2026-04-13,15,学生,36,0
药店-桐君阁仁秀店,药店,2026-04-13,16,家庭主妇,49,5
药店-桐君阁仁秀店,药店,2026-04-13,16,退休老人,43,1
药店-桐君阁仁秀店,药店,2026-04-13,16,中青年,51,2
药店-桐君阁仁秀店,药店,2026-04-13,16,上班族,51,1
药店-桐君阁仁秀店,药店,2026-04-13,16,学生,37,0
药店-桐君阁仁秀店,药店,2026-04-13,17,家庭主妇,61,2
药店-桐君阁仁秀店,药店,2026-04-13,17,退休老人,71,1
药店-桐君阁仁秀店,药店,2026-04-13,17,中青年,70,0
药店-桐君阁仁秀店,药店,2026-04-13,17,上班族,59,5
药店-桐君阁仁秀店,药店,2026-04-13,17,学生,64,0
药店-桐君阁仁秀店,药店,2026-04-13,18,家庭主妇,75,2
药店-桐君阁仁秀店,药店,2026-04-13,18,退休老人,83,1
药店-桐君阁仁秀店,药店,2026-04-13,18,中青年,66,1
药店-桐君阁仁秀店,药店,2026-04-13,18,上班族,79,11
药店-桐君阁仁秀店,药店,2026-04-13,18,学生,63,1
药店-桐君阁仁秀店,药店,2026-04-13,19,家庭主妇,70,9
药店-桐君阁仁秀店,药店,2026-04-13,19,退休老人,77,3
药店-桐君阁仁秀店,药店,2026-04-13,19,中青年,82,3
药店-桐君阁仁秀店,药店,2026-04-13,19,上班族,87,1
药店-桐君阁仁秀店,药店,2026-04-13,19,学生,82,4
药店-桐君阁仁秀店,药店,2026-04-13,20,家庭主妇,62,5
药店-桐君阁仁秀店,药店,2026-04-13,20,退休老人,60,1
药店-桐君阁仁秀店,药店,2026-04-13,20,中青年,51,6
药店-桐君阁仁秀店,药店,2026-04-13,20,上班族,44,1
药店-桐君阁仁秀店,药店,2026-04-13,20,学生,59,3
药店-桐君阁仁秀店,药店,2026-04-13,21,家庭主妇,29,0
药店-桐君阁仁秀店,药店,2026-04-13,21,退休老人,30,0
药店-桐君阁仁秀店,药店,2026-04-13,21,中青年,45,0
药店-桐君阁仁秀店,药店,2026-04-13,21,上班族,39,0
药店-桐君阁仁秀店,药店,2026-04-13,21,学生,34,0
药店-桐君阁仁秀店,药店,2026-04-13,22,家庭主妇,9,0
药店-桐君阁仁秀店,药店,2026-04-13,22,退休老人,12,0
药店-桐君阁仁秀店,药店,2026-04-13,22,中青年,19,0
药店-桐君阁仁秀店,药店,2026-04-13,22,上班族,8,0
药店-桐君阁仁秀店,药店,2026-04-13,22,学生,9,0
药店-桐君阁仁秀店,药店,2026-04-13,23,家庭主妇,0,0
药店-桐君阁仁秀店,药店,2026-04-13,23,退休老人,0,0
药店-桐君阁仁秀店,药店,2026-04-13,23,中青年,0,0
药店-桐君阁仁秀店,药店,2026-04-13,23,上班族,0,0
药店-桐君阁仁秀店,药店,2026-04-13,23,学生,0,0
药店-桐君阁仁秀店,药店,2026-04-14,0,家庭主妇,0,0
药店-桐君阁仁秀店,药店,2026-04-14,0,退休老人,0,0
药店-桐君阁仁秀店,药店,2026-04-14,0,中青年,0,0
药店-桐君阁仁秀店,药店,2026-04-14,0,上班族,0,0
药店-桐君阁仁秀店,药店,2026-04-14,0,学生,0,0
药店-桐君阁仁秀店,药店,2026-04-14,1,家庭主妇,2,0
药店-桐君阁仁秀店,药店,2026-04-14,1,退休老人,0,0
药店-桐君阁仁秀店,药店,2026-04-14,1,中青年,0,0
药店-桐君阁仁秀店,药店,2026-04-14,1,上班族,1,0
药店-桐君阁仁秀店,药店,2026-04-14,1,学生,0,0
药店-桐君阁仁秀店,药店,2026-04-14,2,家庭主妇,2,0
药店-桐君阁仁秀店,药店,2026-04-14,2,退休老人,1,0
药店-桐君阁仁秀店,药店,2026-04-14,2,中青年,1,0
药店-桐君阁仁秀店,药店,2026-04-14,2,上班族,2,0
药店-桐君阁仁秀店,药店,2026-04-14,2,学生,0,0
药店-桐君阁仁秀店,药店,2026-04-14,3,家庭主妇,0,0
药店-桐君阁仁秀店,药店,2026-04-14,3,退休老人,0,0
药店-桐君阁仁秀店,药店,2026-04-14,3,中青年,0,0
药店-桐君阁仁秀店,药店,2026-04-14,3,上班族,1,0
药店-桐君阁仁秀店,药店,2026-04-14,3,学生,0,0
药店-桐君阁仁秀店,药店,2026-04-14,4,家庭主妇,1,0
药店-桐君阁仁秀店,药店,2026-04-14,4,退休老人,0,0
药店-桐君阁仁秀店,药店,2026-04-14,4,中青年,2,0
